date,discharge (m3/s)
2006/1/1,0
2006/1/2,0
2006/1/3,0
2006/1/4,0
2006/1/5,0
2006/1/6,0
2006/1/7,0
2006/1/8,0
2006/1/9,0
2006/1/10,0
2006/1/11,0
2006/1/12,0
2006/1/13,0
2006/1/14,0
2006/1/15,0
2006/1/16,0
2006/1/17,0
2006/1/18,0
2006/1/19,0
2006/1/20,0
2006/1/21,0
2006/1/22,0
2006/1/23,0
2006/1/24,0
2006/1/25,0
2006/1/26,0
2006/1/27,0
2006/1/28,0
2006/1/29,0
2006/1/30,0
2006/1/31,0
2006/2/1,0
2006/2/2,0
2006/2/3,0
2006/2/4,0
2006/2/5,0
2006/2/6,0
2006/2/7,0
2006/2/8,0
2006/2/9,0
2006/2/10,0
2006/2/11,0
2006/2/12,0
2006/2/13,0
2006/2/14,0
2006/2/15,0
2006/2/16,0
2006/2/17,0
2006/2/18,0
2006/2/19,0
2006/2/20,0
2006/2/21,0
2006/2/22,0
2006/2/23,0
2006/2/24,0
2006/2/25,0
2006/2/26,0
2006/2/27,0
2006/2/28,0
2006/3/1,2.121729993
2006/3/2,2.121729993
2006/3/3,2.121729993
2006/3/4,2.121729993
2006/3/5,2.121729993
2006/3/6,2.121729993
2006/3/7,2.121729993
2006/3/8,2.121729993
2006/3/9,2.121729993
2006/3/10,2.121729993
2006/3/11,2.121729993
2006/3/12,2.121729993
2006/3/13,2.121729993
2006/3/14,2.121729993
2006/3/15,2.121729993
2006/3/16,2.121729993
2006/3/17,2.121729993
2006/3/18,2.121729993
2006/3/19,2.121729993
2006/3/20,2.121729993
2006/3/21,2.121729993
2006/3/22,2.121729993
2006/3/23,2.121729993
2006/3/24,2.121729993
2006/3/25,2.121729993
2006/3/26,2.121729993
2006/3/27,2.121729993
2006/3/28,2.121729993
2006/3/29,2.121729993
2006/3/30,2.121729993
2006/3/31,2.121729993
2006/4/1,8.769817304
2006/4/2,8.769817304
2006/4/3,8.769817304
2006/4/4,8.769817304
2006/4/5,8.769817304
2006/4/6,8.769817304
2006/4/7,8.769817304
2006/4/8,8.769817304
2006/4/9,8.769817304
2006/4/10,8.769817304
2006/4/11,8.769817304
2006/4/12,8.769817304
2006/4/13,8.769817304
2006/4/14,8.769817304
2006/4/15,8.769817304
2006/4/16,8.769817304
2006/4/17,8.769817304
2006/4/18,8.769817304
2006/4/19,8.769817304
2006/4/20,8.769817304
2006/4/21,8.769817304
2006/4/22,8.769817304
2006/4/23,8.769817304
2006/4/24,8.769817304
2006/4/25,8.769817304
2006/4/26,8.769817304
2006/4/27,8.769817304
2006/4/28,8.769817304
2006/4/29,8.769817304
2006/4/30,8.769817304
2006/5/1,18.1
2006/5/2,20.5
2006/5/3,24.4
2006/5/4,21.5
2006/5/5,20.8
2006/5/6,19.1
2006/5/7,18.2
2006/5/8,18.4
2006/5/9,18.7
2006/5/10,19
2006/5/11,20.2
2006/5/12,21
2006/5/13,19
2006/5/14,18.8
2006/5/15,18.9
2006/5/16,19.5
2006/5/17,19.4
2006/5/18,20.4
2006/5/19,21.6
2006/5/20,22.2
2006/5/21,19.5
2006/5/22,19.4
2006/5/23,19.2
2006/5/24,19.5
2006/5/25,17.5
2006/5/26,17
2006/5/27,17.1
2006/5/28,18.2
2006/5/29,19.4
2006/5/30,20.2
2006/5/31,22.6
2006/6/1,24
2006/6/2,28.7
2006/6/3,32.4
2006/6/4,44.5
2006/6/5,49
2006/6/6,48.7
2006/6/7,51.1
2006/6/8,50.3
2006/6/9,51.8
2006/6/10,57.5
2006/6/11,61.9
2006/6/12,70.9
2006/6/13,70.4
2006/6/14,72.7
2006/6/15,62
2006/6/16,48.8
2006/6/17,51.2
2006/6/18,63.8
2006/6/19,78.4
2006/6/20,90.9
2006/6/21,76.3
2006/6/22,67.8
2006/6/23,56.9
2006/6/24,36
2006/6/25,25.9
2006/6/26,26.9
2006/6/27,36.1
2006/6/28,39
2006/6/29,45.4
2006/6/30,43.1
2006/7/1,54.8
2006/7/2,94
2006/7/3,99.3
2006/7/4,68.3
2006/7/5,58.4
2006/7/6,149
2006/7/7,124
2006/7/8,92
2006/7/9,60.1
2006/7/10,36.3
2006/7/11,39.4
2006/7/12,46.7
2006/7/13,66.3
2006/7/14,58.7
2006/7/15,60.5
2006/7/16,68.3
2006/7/17,90.2
2006/7/18,121
2006/7/19,127
2006/7/20,116
2006/7/21,130
2006/7/22,144
2006/7/23,173
2006/7/24,117
2006/7/25,77.6
2006/7/26,80.1
2006/7/27,79.1
2006/7/28,76
2006/7/29,77.9
2006/7/30,79.4
2006/7/31,53.2
2006/8/1,55.5
2006/8/2,68.6
2006/8/3,70.3
2006/8/4,73.9
2006/8/5,70.8
2006/8/6,62.6
2006/8/7,69.4
2006/8/8,78.7
2006/8/9,76.5
2006/8/10,90.5
2006/8/11,96.5
2006/8/12,106
2006/8/13,122
2006/8/14,123
2006/8/15,137
2006/8/16,122
2006/8/17,142
2006/8/18,183
2006/8/19,175
2006/8/20,202
2006/8/21,156
2006/8/22,155
2006/8/23,175
2006/8/24,159
2006/8/25,161
2006/8/26,148
2006/8/27,125
2006/8/28,152
2006/8/29,151
2006/8/30,167
2006/8/31,148
2006/9/1,153
2006/9/2,153
2006/9/3,116
2006/9/4,94.4
2006/9/5,91.1
2006/9/6,94
2006/9/7,97.7
2006/9/8,89.5
2006/9/9,76.6
2006/9/10,71.8
2006/9/11,69.7
2006/9/12,65.7
2006/9/13,65.7
2006/9/14,64.8
2006/9/15,55.6
2006/9/16,53.9
2006/9/17,54.1
2006/9/18,56.2
2006/9/19,55.4
2006/9/20,47.1
2006/9/21,45.8
2006/9/22,44.7
2006/9/23,54.9
2006/9/24,62.5
2006/9/25,55.1
2006/9/26,48.7
2006/9/27,40.5
2006/9/28,37.4
2006/9/29,35.9
2006/9/30,34.1
2006/10/1,33
2006/10/2,32.8
2006/10/3,31.6
2006/10/4,31.3
2006/10/5,31.3
2006/10/6,30.1
2006/10/7,28.4
2006/10/8,29.2
2006/10/9,28.7
2006/10/10,29.3
2006/10/11,27.6
2006/10/12,29
2006/10/13,28.1
2006/10/14,26.1
2006/10/15,25.2
2006/10/16,25.8
2006/10/17,2.4
2006/10/18,25.4
2006/10/19,24.7
2006/10/20,24.7
2006/10/21,24.3
2006/10/22,24.1
2006/10/23,19.5
2006/10/24,19.5
2006/10/25,21.6
2006/10/26,22.9
2006/10/27,22.5
2006/10/28,16.5
2006/10/29,17.4
2006/10/30,17
2006/10/31,17.7
2006/11/1,2.192454326
2006/11/2,2.192454326
2006/11/3,2.192454326
2006/11/4,2.192454326
2006/11/5,2.192454326
2006/11/6,2.192454326
2006/11/7,2.192454326
2006/11/8,2.192454326
2006/11/9,2.192454326
2006/11/10,2.192454326
2006/11/11,2.192454326
2006/11/12,2.192454326
2006/11/13,2.192454326
2006/11/14,2.192454326
2006/11/15,2.192454326
2006/11/16,2.192454326
2006/11/17,2.192454326
2006/11/18,2.192454326
2006/11/19,2.192454326
2006/11/20,2.192454326
2006/11/21,2.192454326
2006/11/22,2.192454326
2006/11/23,2.192454326
2006/11/24,2.192454326
2006/11/25,2.192454326
2006/11/26,2.192454326
2006/11/27,2.192454326
2006/11/28,2.192454326
2006/11/29,2.192454326
2006/11/30,2.192454326
2006/12/1,0
2006/12/2,0
2006/12/3,0
2006/12/4,0
2006/12/5,0
2006/12/6,0
2006/12/7,0
2006/12/8,0
2006/12/9,0
2006/12/10,0
2006/12/11,0
2006/12/12,0
2006/12/13,0
2006/12/14,0
2006/12/15,0
2006/12/16,0
2006/12/17,0
2006/12/18,0
2006/12/19,0
2006/12/20,0
2006/12/21,0
2006/12/22,0
2006/12/23,0
2006/12/24,0
2006/12/25,0
2006/12/26,0
2006/12/27,0
2006/12/28,0
2006/12/29,0
2006/12/30,0
2006/12/31,0
2007/1/1,0
2007/1/2,0
2007/1/3,0
2007/1/4,0
2007/1/5,0
2007/1/6,0
2007/1/7,0
2007/1/8,0
2007/1/9,0
2007/1/10,0
2007/1/11,0
2007/1/12,0
2007/1/13,0
2007/1/14,0
2007/1/15,0
2007/1/16,0
2007/1/17,0
2007/1/18,0
2007/1/19,0
2007/1/20,0
2007/1/21,0
2007/1/22,0
2007/1/23,0
2007/1/24,0
2007/1/25,0
2007/1/26,0
2007/1/27,0
2007/1/28,0
2007/1/29,0
2007/1/30,0
2007/1/31,0
2007/2/1,0
2007/2/2,0
2007/2/3,0
2007/2/4,0
2007/2/5,0
2007/2/6,0
2007/2/7,0
2007/2/8,0
2007/2/9,0
2007/2/10,0
2007/2/11,0
2007/2/12,0
2007/2/13,0
2007/2/14,0
2007/2/15,0
2007/2/16,0
2007/2/17,0
2007/2/18,0
2007/2/19,0
2007/2/20,0
2007/2/21,0
2007/2/22,0
2007/2/23,0
2007/2/24,0
2007/2/25,0
2007/2/26,0
2007/2/27,0
2007/2/28,0
2007/3/1,1.817218201
2007/3/2,1.817218201
2007/3/3,1.817218201
2007/3/4,1.817218201
2007/3/5,1.817218201
2007/3/6,1.817218201
2007/3/7,1.817218201
2007/3/8,1.817218201
2007/3/9,1.817218201
2007/3/10,1.817218201
2007/3/11,1.817218201
2007/3/12,1.817218201
2007/3/13,1.817218201
2007/3/14,1.817218201
2007/3/15,1.817218201
2007/3/16,1.817218201
2007/3/17,1.817218201
2007/3/18,1.817218201
2007/3/19,1.817218201
2007/3/20,1.817218201
2007/3/21,1.817218201
2007/3/22,1.817218201
2007/3/23,1.817218201
2007/3/24,1.817218201
2007/3/25,1.817218201
2007/3/26,1.817218201
2007/3/27,1.817218201
2007/3/28,1.817218201
2007/3/29,1.817218201
2007/3/30,1.817218201
2007/3/31,1.817218201
2007/4/1,7.511168563
2007/4/2,7.511168563
2007/4/3,7.511168563
2007/4/4,7.511168563
2007/4/5,7.511168563
2007/4/6,7.511168563
2007/4/7,7.511168563
2007/4/8,7.511168563
2007/4/9,7.511168563
2007/4/10,7.511168563
2007/4/11,7.511168563
2007/4/12,7.511168563
2007/4/13,7.511168563
2007/4/14,7.511168563
2007/4/15,7.511168563
2007/4/16,7.511168563
2007/4/17,7.511168563
2007/4/18,7.511168563
2007/4/19,7.511168563
2007/4/20,7.511168563
2007/4/21,7.511168563
2007/4/22,7.511168563
2007/4/23,7.511168563
2007/4/24,7.511168563
2007/4/25,7.511168563
2007/4/26,7.511168563
2007/4/27,7.511168563
2007/4/28,7.511168563
2007/4/29,7.511168563
2007/4/30,7.511168563
2007/5/1,16.3
2007/5/2,16.5
2007/5/3,16.2
2007/5/4,16.3
2007/5/5,17.1
2007/5/6,18.3
2007/5/7,17.2
2007/5/8,14.3
2007/5/9,15.8
2007/5/10,16.6
2007/5/11,20.4
2007/5/12,18.9
2007/5/13,17.7
2007/5/14,17.8
2007/5/15,17.1
2007/5/16,16.6
2007/5/17,16.6
2007/5/18,16.6
2007/5/19,16.8
2007/5/20,17
2007/5/21,16.4
2007/5/22,13.1
2007/5/23,14.9
2007/5/24,18.5
2007/5/25,19.5
2007/5/26,18.7
2007/5/27,18.7
2007/5/28,17.3
2007/5/29,15.6
2007/5/30,15.3
2007/5/31,15
2007/6/1,15
2007/6/2,14.9
2007/6/3,14.9
2007/6/4,14.5
2007/6/5,14.2
2007/6/6,13.9
2007/6/7,14
2007/6/8,15.3
2007/6/9,20.5
2007/6/10,22.7
2007/6/11,22.4
2007/6/12,20.9
2007/6/13,19.3
2007/6/14,16.6
2007/6/15,15.8
2007/6/16,18.8
2007/6/17,20.8
2007/6/18,25.4
2007/6/19,40.6
2007/6/20,48.2
2007/6/21,49.5
2007/6/22,36.8
2007/6/23,32.4
2007/6/24,28.9
2007/6/25,22.4
2007/6/26,19
2007/6/27,15.4
2007/6/28,15.4
2007/6/29,15.2
2007/6/30,14.5
2007/7/1,16.5
2007/7/2,26.2
2007/7/3,29.8
2007/7/4,32.6
2007/7/5,31.9
2007/7/6,33
2007/7/7,30.4
2007/7/8,29.5
2007/7/9,41
2007/7/10,63.9
2007/7/11,98.8
2007/7/12,69.8
2007/7/13,53
2007/7/14,40.2
2007/7/15,37.6
2007/7/16,40.6
2007/7/17,46.8
2007/7/18,48.2
2007/7/19,61.1
2007/7/20,85.6
2007/7/21,72.3
2007/7/22,39.6
2007/7/23,29.2
2007/7/24,34.5
2007/7/25,40.9
2007/7/26,46.5
2007/7/27,39
2007/7/28,35.7
2007/7/29,38.3
2007/7/30,49.5
2007/7/31,59.8
2007/8/1,61
2007/8/2,46.6
2007/8/3,36.2
2007/8/4,39.4
2007/8/5,52
2007/8/6,67.5
2007/8/7,91.5
2007/8/8,87.2
2007/8/9,87.3
2007/8/10,106
2007/8/11,96.5
2007/8/12,101
2007/8/13,113
2007/8/14,99.6
2007/8/15,98.3
2007/8/16,106
2007/8/17,115
2007/8/18,134
2007/8/19,167
2007/8/20,181
2007/8/21,161
2007/8/22,121
2007/8/23,116
2007/8/24,113
2007/8/25,136
2007/8/26,179
2007/8/27,188
2007/8/28,143
2007/8/29,160
2007/8/30,164
2007/8/31,170
2007/9/1,125
2007/9/2,113
2007/9/3,108
2007/9/4,101
2007/9/5,81
2007/9/6,76
2007/9/7,96
2007/9/8,115
2007/9/9,124
2007/9/10,126
2007/9/11,123
2007/9/12,148
2007/9/13,157
2007/9/14,107
2007/9/15,87.8
2007/9/16,75.8
2007/9/17,67.2
2007/9/18,62.5
2007/9/19,57.2
2007/9/20,49.5
2007/9/21,45.8
2007/9/22,44.4
2007/9/23,39.7
2007/9/24,38.9
2007/9/25,44.7
2007/9/26,62.5
2007/9/27,83.2
2007/9/28,84.8
2007/9/29,85.4
2007/9/30,106
2007/10/1,101
2007/10/2,95.2
2007/10/3,70.5
2007/10/4,58
2007/10/5,51.1
2007/10/6,44.5
2007/10/7,38.8
2007/10/8,37.8
2007/10/9,35.1
2007/10/10,33.9
2007/10/11,32
2007/10/12,29.4
2007/10/13,28.4
2007/10/14,30.7
2007/10/15,29.2
2007/10/16,28.4
2007/10/17,29.7
2007/10/18,30.3
2007/10/19,32.7
2007/10/20,31.6
2007/10/21,28.9
2007/10/22,26
2007/10/23,24.8
2007/10/24,26
2007/10/25,26.2
2007/10/26,24.9
2007/10/27,25.5
2007/10/28,25.7
2007/10/29,25.1
2007/10/30,25.1
2007/10/31,22.4
2007/11/1,1.877792141
2007/11/2,1.877792141
2007/11/3,1.877792141
2007/11/4,1.877792141
2007/11/5,1.877792141
2007/11/6,1.877792141
2007/11/7,1.877792141
2007/11/8,1.877792141
2007/11/9,1.877792141
2007/11/10,1.877792141
2007/11/11,1.877792141
2007/11/12,1.877792141
2007/11/13,1.877792141
2007/11/14,1.877792141
2007/11/15,1.877792141
2007/11/16,1.877792141
2007/11/17,1.877792141
2007/11/18,1.877792141
2007/11/19,1.877792141
2007/11/20,1.877792141
2007/11/21,1.877792141
2007/11/22,1.877792141
2007/11/23,1.877792141
2007/11/24,1.877792141
2007/11/25,1.877792141
2007/11/26,1.877792141
2007/11/27,1.877792141
2007/11/28,1.877792141
2007/11/29,1.877792141
2007/11/30,1.877792141
2007/12/1,0
2007/12/2,0
2007/12/3,0
2007/12/4,0
2007/12/5,0
2007/12/6,0
2007/12/7,0
2007/12/8,0
2007/12/9,0
2007/12/10,0
2007/12/11,0
2007/12/12,0
2007/12/13,0
2007/12/14,0
2007/12/15,0
2007/12/16,0
2007/12/17,0
2007/12/18,0
2007/12/19,0
2007/12/20,0
2007/12/21,0
2007/12/22,0
2007/12/23,0
2007/12/24,0
2007/12/25,0
2007/12/26,0
2007/12/27,0
2007/12/28,0
2007/12/29,0
2007/12/30,0
2007/12/31,0
2008/1/1,0
2008/1/2,0
2008/1/3,0
2008/1/4,0
2008/1/5,0
2008/1/6,0
2008/1/7,0
2008/1/8,0
2008/1/9,0
2008/1/10,0
2008/1/11,0
2008/1/12,0
2008/1/13,0
2008/1/14,0
2008/1/15,0
2008/1/16,0
2008/1/17,0
2008/1/18,0
2008/1/19,0
2008/1/20,0
2008/1/21,0
2008/1/22,0
2008/1/23,0
2008/1/24,0
2008/1/25,0
2008/1/26,0
2008/1/27,0
2008/1/28,0
2008/1/29,0
2008/1/30,0
2008/1/31,0
2008/2/1,0
2008/2/2,0
2008/2/3,0
2008/2/4,0
2008/2/5,0
2008/2/6,0
2008/2/7,0
2008/2/8,0
2008/2/9,0
2008/2/10,0
2008/2/11,0
2008/2/12,0
2008/2/13,0
2008/2/14,0
2008/2/15,0
2008/2/16,0
2008/2/17,0
2008/2/18,0
2008/2/19,0
2008/2/20,0
2008/2/21,0
2008/2/22,0
2008/2/23,0
2008/2/24,0
2008/2/25,0
2008/2/26,0
2008/2/27,0
2008/2/28,0
2008/2/29,0
2008/3/1,2.087475398
2008/3/2,2.087475398
2008/3/3,2.087475398
2008/3/4,2.087475398
2008/3/5,2.087475398
2008/3/6,2.087475398
2008/3/7,2.087475398
2008/3/8,2.087475398
2008/3/9,2.087475398
2008/3/10,2.087475398
2008/3/11,2.087475398
2008/3/12,2.087475398
2008/3/13,2.087475398
2008/3/14,2.087475398
2008/3/15,2.087475398
2008/3/16,2.087475398
2008/3/17,2.087475398
2008/3/18,2.087475398
2008/3/19,2.087475398
2008/3/20,2.087475398
2008/3/21,2.087475398
2008/3/22,2.087475398
2008/3/23,2.087475398
2008/3/24,2.087475398
2008/3/25,2.087475398
2008/3/26,2.087475398
2008/3/27,2.087475398
2008/3/28,2.087475398
2008/3/29,2.087475398
2008/3/30,2.087475398
2008/3/31,2.087475398
2008/4/1,8.628231644
2008/4/2,8.628231644
2008/4/3,8.628231644
2008/4/4,8.628231644
2008/4/5,8.628231644
2008/4/6,8.628231644
2008/4/7,8.628231644
2008/4/8,8.628231644
2008/4/9,8.628231644
2008/4/10,8.628231644
2008/4/11,8.628231644
2008/4/12,8.628231644
2008/4/13,8.628231644
2008/4/14,8.628231644
2008/4/15,8.628231644
2008/4/16,8.628231644
2008/4/17,8.628231644
2008/4/18,8.628231644
2008/4/19,8.628231644
2008/4/20,8.628231644
2008/4/21,8.628231644
2008/4/22,8.628231644
2008/4/23,8.628231644
2008/4/24,8.628231644
2008/4/25,8.628231644
2008/4/26,8.628231644
2008/4/27,8.628231644
2008/4/28,8.628231644
2008/4/29,8.628231644
2008/4/30,8.628231644
2008/5/1,13.6
2008/5/2,10
2008/5/3,9.75
2008/5/4,9.15
2008/5/5,12.6
2008/5/6,16.2
2008/5/7,15.8
2008/5/8,15.5
2008/5/9,17.2
2008/5/10,22.3
2008/5/11,25.6
2008/5/12,28
2008/5/13,33.3
2008/5/14,31.1
2008/5/15,34.8
2008/5/16,30.7
2008/5/17,31.2
2008/5/18,30.3
2008/5/19,32.5
2008/5/20,31.4
2008/5/21,29
2008/5/22,27.3
2008/5/23,26.8
2008/5/24,27
2008/5/25,31.2
2008/5/26,40.3
2008/5/27,54.7
2008/5/28,60.8
2008/5/29,68.9
2008/5/30,58.8
2008/5/31,51.1
2008/6/1,56.8
2008/6/2,42.2
2008/6/3,38.9
2008/6/4,41.1
2008/6/5,37.8
2008/6/6,43.5
2008/6/7,70.6
2008/6/8,65.2
2008/6/9,49
2008/6/10,39.6
2008/6/11,49.9
2008/6/12,87.4
2008/6/13,71.4
2008/6/14,48
2008/6/15,39.9
2008/6/16,30.7
2008/6/17,24.5
2008/6/18,32.5
2008/6/19,33.7
2008/6/20,41.6
2008/6/21,54.1
2008/6/22,75.4
2008/6/23,74.2
2008/6/24,59.6
2008/6/25,66.6
2008/6/26,67
2008/6/27,54.9
2008/6/28,50.9
2008/6/29,39.8
2008/6/30,39.8
2008/7/1,84.5
2008/7/2,148
2008/7/3,170
2008/7/4,136
2008/7/5,105
2008/7/6,58.4
2008/7/7,43.3
2008/7/8,36.4
2008/7/9,39.3
2008/7/10,41.5
2008/7/11,34.4
2008/7/12,35
2008/7/13,34.6
2008/7/14,46.6
2008/7/15,46.8
2008/7/16,68.6
2008/7/17,86.3
2008/7/18,58.9
2008/7/19,37.1
2008/7/20,32.3
2008/7/21,29.8
2008/7/22,29.3
2008/7/23,31
2008/7/24,40.1
2008/7/25,66.4
2008/7/26,101
2008/7/27,108
2008/7/28,135
2008/7/29,346
2008/7/30,497
2008/7/31,392
2008/8/1,230
2008/8/2,196
2008/8/3,161
2008/8/4,111
2008/8/5,97
2008/8/6,84.3
2008/8/7,92
2008/8/8,93.9
2008/8/9,84.6
2008/8/10,76.2
2008/8/11,74.8
2008/8/12,74.3
2008/8/13,67
2008/8/14,59.5
2008/8/15,72.1
2008/8/16,70
2008/8/17,63.3
2008/8/18,62.4
2008/8/19,74.6
2008/8/20,114
2008/8/21,198
2008/8/22,148
2008/8/23,112
2008/8/24,125
2008/8/25,130
2008/8/26,132
2008/8/27,131
2008/8/28,125
2008/8/29,135
2008/8/30,125
2008/8/31,75.1
2008/9/1,55.7
2008/9/2,53.2
2008/9/3,54.5
2008/9/4,52.3
2008/9/5,47.6
2008/9/6,46.2
2008/9/7,44.6
2008/9/8,44.1
2008/9/9,44.8
2008/9/10,44.9
2008/9/11,46.1
2008/9/12,43.7
2008/9/13,40.7
2008/9/14,40.7
2008/9/15,43.9
2008/9/16,45.7
2008/9/17,50.1
2008/9/18,53.6
2008/9/19,50.4
2008/9/20,52.1
2008/9/21,47.9
2008/9/22,42.7
2008/9/23,47.6
2008/9/24,53
2008/9/25,56.2
2008/9/26,53.1
2008/9/27,49.2
2008/9/28,55.2
2008/9/29,60.6
2008/9/30,60.4
2008/10/1,50.5
2008/10/2,47.8
2008/10/3,47.5
2008/10/4,47.9
2008/10/5,42
2008/10/6,39.2
2008/10/7,36.8
2008/10/8,36.6
2008/10/9,36.3
2008/10/10,36.6
2008/10/11,37.6
2008/10/12,34.5
2008/10/13,33.4
2008/10/14,33.2
2008/10/15,31.6
2008/10/16,30.5
2008/10/17,30.6
2008/10/18,30.6
2008/10/19,29.3
2008/10/20,26.9
2008/10/21,23.8
2008/10/22,20.5
2008/10/23,20.3
2008/10/24,19.6
2008/10/25,22.3
2008/10/26,20.7
2008/10/27,14.7
2008/10/28,13.4
2008/10/29,12.4
2008/10/30,11.7
2008/10/31,11.7
2008/11/1,2.157057911
2008/11/2,2.157057911
2008/11/3,2.157057911
2008/11/4,2.157057911
2008/11/5,2.157057911
2008/11/6,2.157057911
2008/11/7,2.157057911
2008/11/8,2.157057911
2008/11/9,2.157057911
2008/11/10,2.157057911
2008/11/11,2.157057911
2008/11/12,2.157057911
2008/11/13,2.157057911
2008/11/14,2.157057911
2008/11/15,2.157057911
2008/11/16,2.157057911
2008/11/17,2.157057911
2008/11/18,2.157057911
2008/11/19,2.157057911
2008/11/20,2.157057911
2008/11/21,2.157057911
2008/11/22,2.157057911
2008/11/23,2.157057911
2008/11/24,2.157057911
2008/11/25,2.157057911
2008/11/26,2.157057911
2008/11/27,2.157057911
2008/11/28,2.157057911
2008/11/29,2.157057911
2008/11/30,2.157057911
2008/12/1,0
2008/12/2,0
2008/12/3,0
2008/12/4,0
2008/12/5,0
2008/12/6,0
2008/12/7,0
2008/12/8,0
2008/12/9,0
2008/12/10,0
2008/12/11,0
2008/12/12,0
2008/12/13,0
2008/12/14,0
2008/12/15,0
2008/12/16,0
2008/12/17,0
2008/12/18,0
2008/12/19,0
2008/12/20,0
2008/12/21,0
2008/12/22,0
2008/12/23,0
2008/12/24,0
2008/12/25,0
2008/12/26,0
2008/12/27,0
2008/12/28,0
2008/12/29,0
2008/12/30,0
2008/12/31,0
2009/1/1,0
2009/1/2,0
2009/1/3,0
2009/1/4,0
2009/1/5,0
2009/1/6,0
2009/1/7,0
2009/1/8,0
2009/1/9,0
2009/1/10,0
2009/1/11,0
2009/1/12,0
2009/1/13,0
2009/1/14,0
2009/1/15,0
2009/1/16,0
2009/1/17,0
2009/1/18,0
2009/1/19,0
2009/1/20,0
2009/1/21,0
2009/1/22,0
2009/1/23,0
2009/1/24,0
2009/1/25,0
2009/1/26,0
2009/1/27,0
2009/1/28,0
2009/1/29,0
2009/1/30,0
2009/1/31,0
2009/2/1,0
2009/2/2,0
2009/2/3,0
2009/2/4,0
2009/2/5,0
2009/2/6,0
2009/2/7,0
2009/2/8,0
2009/2/9,0
2009/2/10,0
2009/2/11,0
2009/2/12,0
2009/2/13,0
2009/2/14,0
2009/2/15,0
2009/2/16,0
2009/2/17,0
2009/2/18,0
2009/2/19,0
2009/2/20,0
2009/2/21,0
2009/2/22,0
2009/2/23,0
2009/2/24,0
2009/2/25,0
2009/2/26,0
2009/2/27,0
2009/2/28,0
2009/3/1,4.001751343
2009/3/2,4.001751343
2009/3/3,4.001751343
2009/3/4,4.001751343
2009/3/5,4.001751343
2009/3/6,4.001751343
2009/3/7,4.001751343
2009/3/8,4.001751343
2009/3/9,4.001751343
2009/3/10,4.001751343
2009/3/11,4.001751343
2009/3/12,4.001751343
2009/3/13,4.001751343
2009/3/14,4.001751343
2009/3/15,4.001751343
2009/3/16,4.001751343
2009/3/17,4.001751343
2009/3/18,4.001751343
2009/3/19,4.001751343
2009/3/20,4.001751343
2009/3/21,4.001751343
2009/3/22,4.001751343
2009/3/23,4.001751343
2009/3/24,4.001751343
2009/3/25,4.001751343
2009/3/26,4.001751343
2009/3/27,4.001751343
2009/3/28,4.001751343
2009/3/29,4.001751343
2009/3/30,4.001751343
2009/3/31,4.001751343
2009/4/1,16.54057222
2009/4/2,16.54057222
2009/4/3,16.54057222
2009/4/4,16.54057222
2009/4/5,16.54057222
2009/4/6,16.54057222
2009/4/7,16.54057222
2009/4/8,16.54057222
2009/4/9,16.54057222
2009/4/10,16.54057222
2009/4/11,16.54057222
2009/4/12,16.54057222
2009/4/13,16.54057222
2009/4/14,16.54057222
2009/4/15,16.54057222
2009/4/16,16.54057222
2009/4/17,16.54057222
2009/4/18,16.54057222
2009/4/19,16.54057222
2009/4/20,16.54057222
2009/4/21,16.54057222
2009/4/22,16.54057222
2009/4/23,16.54057222
2009/4/24,16.54057222
2009/4/25,16.54057222
2009/4/26,16.54057222
2009/4/27,16.54057222
2009/4/28,16.54057222
2009/4/29,16.54057222
2009/4/30,16.54057222
2009/5/1,16.1
2009/5/2,16.5
2009/5/3,17.7
2009/5/4,17
2009/5/5,19.8
2009/5/6,23.8
2009/5/7,19.3
2009/5/8,18.8
2009/5/9,20.1
2009/5/10,18.4
2009/5/11,16.4
2009/5/12,15.6
2009/5/13,16.5
2009/5/14,15.8
2009/5/15,15.1
2009/5/16,15.2
2009/5/17,14.4
2009/5/18,13.9
2009/5/19,13.8
2009/5/20,13
2009/5/21,13.3
2009/5/22,13.4
2009/5/23,14.6
2009/5/24,15
2009/5/25,15.6
2009/5/26,21.8
2009/5/27,38
2009/5/28,42
2009/5/29,35.1
2009/5/30,30.1
2009/5/31,29.7
2009/6/1,26.9
2009/6/2,28.1
2009/6/3,28.7
2009/6/4,32.2
2009/6/5,49.2
2009/6/6,76.5
2009/6/7,110
2009/6/8,203
2009/6/9,202
2009/6/10,180
2009/6/11,169
2009/6/12,140
2009/6/13,147
2009/6/14,166
2009/6/15,213
2009/6/16,235
2009/6/17,197
2009/6/18,146
2009/6/19,121
2009/6/20,98.6
2009/6/21,82.8
2009/6/22,85
2009/6/23,84.1
2009/6/24,86.6
2009/6/25,104
2009/6/26,95.2
2009/6/27,102
2009/6/28,104
2009/6/29,134
2009/6/30,157
2009/7/1,165
2009/7/2,226
2009/7/3,242
2009/7/4,199
2009/7/5,142
2009/7/6,115
2009/7/7,97.1
2009/7/8,98.3
2009/7/9,113
2009/7/10,141
2009/7/11,182
2009/7/12,183
2009/7/13,159
2009/7/14,153
2009/7/15,160
2009/7/16,169
2009/7/17,141
2009/7/18,137
2009/7/19,151
2009/7/20,209
2009/7/21,250
2009/7/22,249
2009/7/23,237
2009/7/24,303
2009/7/25,288
2009/7/26,248
2009/7/27,213
2009/7/28,154
